articleCode,articleName,VendorKey,VendorName,categoryInit,categoryName,TypeInit,TypeName,startDate,expireDate,colourInit,colourName,sex,picture,basePrice,salePrice,notes
AR.000-QG005,PADDING SLIP ON BLACK,ANT,COOLROAM,9,SHOES,1,GENERAL,2017-07-29 00:00:00.000,2017-10-27 00:00:00.000,1,BLACK,M,,487500,650000,RECEIVE ORDER JULY 2017
AR.000-QH001,PADDING SLIP ON NAVY,ANT,COOLROAM,9,SHOES,1,GENERAL,2017-08-10 00:00:00.000,2017-11-08 00:00:00.000,27,NAVY,M,,455000,650000,RECEIVE ORDER AUGUST 2017
AR.AGA-PK001,FOLK FOX WHITE,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,37,WHITE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK002,FOLK FOX BLACK,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,1,BLACK,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK003,NEW ADVENTURE WHITE,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,37,WHITE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK004,NEW ADVENTURE BLUE,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,4,BLUE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK005,KALAS NAVY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK006,KALAS MISTY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK007,FLASH LIGHT NAVY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK008,FOREST NAVY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK009,FOREST GREEN,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,19,GREEN,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK010,ASG NAVY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,27,NAVY,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK011,ASG MISTY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK012,SUMMER CAMP MISTY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK013,SUMMER CAMP BLACK,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,1,BLACK,M,,94500,135000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK014,PINES NAVY,AGA,CERULEFAN,1,ACCESSORIES,9,SOCKS,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,27,NAVY,M,,35000,50000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK015,PINES MISTY,AGA,CERULEFAN,1,ACCESSORIES,9,SOCKS,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,25,MISTY,M,,35000,50000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK016,HENSVIK BLACK,AGA,CERULEFAN,10,SWEATER,4,ZIP HOOD,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,1,BLACK,M,,192500,275000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK017,HENSVIK NAVY,AGA,CERULEFAN,10,SWEATER,4,ZIP HOOD,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,192500,275000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK018,LEKA NAVY,AGA,CERULEFAN,10,SWEATER,3,HOODIE,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,192500,275000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK019,LEKA MISTY,AGA,CERULEFAN,10,SWEATER,3,HOODIE,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,25,MISTY,M,,192500,275000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK020,VOLYM NAVY,AGA,CERULEFAN,11,T-SHIRT,2,LONG SLEEVE,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,28,NAVY BLUE,M,,105000,150000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK021,NOUVELE BLACK,AGA,CERULEFAN,11,T-SHIRT,2,LONG SLEEVE,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,1,BLACK,M,,105000,150000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK022,VARDERA BLACK,AGA,CERULEFAN,11,T-SHIRT,2,LONG SLEEVE,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,1,BLACK,M,,105000,150000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK023,FLOTT NAVY,AGA,CERULEFAN,3,HAT,3,TRUCKER,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,27,NAVY,M,,105000,150000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-PK024,WOLF BLACK WHITE,AGA,CERULEFAN,3,HAT,3,TRUCKER,2016-11-08 00:00:00.000,2017-02-06 00:00:00.000,37,WHITE,M,,105000,150000,RECEIVE ORDER NOVEMBER 2016 FROM AS GOOD AS GOLD
AR.AGA-QA001,KALVIA WHITE,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-01-18 00:00:00.000,2017-04-18 00:00:00.000,37,WHITE,M,,90300,129000,RECEIVE ORDER JANUARY 2017
AR.AGA-QA002,KALVIA NAVY,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-01-18 00:00:00.000,2017-04-18 00:00:00.000,0,NA,M,,90300,129000,RECEIVE ORDER JANUARY 2017
AR.AGA-QA003,KALVIA GREEN,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-01-18 00:00:00.000,2017-04-18 00:00:00.000,19,GREEN,M,,90300,129000,RECEIVE ORDER JANUARY 2017
AR.AGA-QA004,KALVIA MAROON,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-01-18 00:00:00.000,2017-04-18 00:00:00.000,24,MAROON,M,,90300,129000,RECEIVE ORDER JANUARY 2017
AR.AGA-QG001,GET THE ROPE MST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG002,BOUNTY HUNTER MST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG003,GOLDEN COMPASS MST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG004,GLORY OUTDOOR MST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG005,OUTLINE MOUNT MST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,25,MISTY,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG006,GO OUTSIDE,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,0,NA,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG007,WANDERLUST,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,0,NA,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG008,FLAVIC BLK,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,1,BLACK,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG009,ICON WHT,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,37,WHITE,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG010,VIRTUE WHT,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,37,WHITE,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG011,THE WOLF WHT,AGA,CERULEFAN,11,T-SHIRT,1,CASUAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,37,WHITE,M,,94500,135000,RECEIVE ORDER JULY 2017
AR.AGA-QG012,SONDRUM,AGA,CERULEFAN,8,SHIRT,1,GENERAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,0,NA,M,,171500,245000,RECEIVE ORDER JULY 2017
AR.AGA-QG013,FORSTA,AGA,CERULEFAN,8,SHIRT,1,GENERAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,0,NA,M,,171500,245000,RECEIVE ORDER JULY 2017
AR.AGA-QG014,MEGAN,AGA,CERULEFAN,8,SHIRT,1,GENERAL,2017-07-02 00:00:00.000,2017-09-30 00:00:00.000,0,NA,M,,171500,245000,RECEIVE ORDER JULY 2017
AR.ANT-PJ001,LOGO RED,ANT,VIRIDIMIE,3,HAT,1,CASUAL,2016-10-22 00:00:00.000,2017-01-20 00:00:00.000,1,BLACK,M,,87500,125000,RECEIVE ANTI CLASS HAT
AR.ANT-QB001,FUCK THE RACE ZIPHOOD,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-02-14 00:00:00.000,2017-05-15 00:00:00.000,1,BLACK,M,,175000,250000,RECEIVE ORDER FEBRUARY 2017
AR.ANT-QB002,GUNS ZIPHOOD,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-02-14 00:00:00.000,2017-05-15 00:00:00.000,1,BLACK,M,,175000,250000,RECEIVE ORDER FEBRUARY 2017
AR.ANT-QB003,DIGITAL WARIOR ZIPHOOD,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-02-14 00:00:00.000,2017-05-15 00:00:00.000,1,BLACK,M,,175000,250000,RECEIVE ORDER FEBRUARY 2017
AR.ANT-QB004,LOGO ZIPHOOD,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-02-14 00:00:00.000,2017-05-15 00:00:00.000,1,BLACK,M,,175000,250000,RECEIVE ORDER FEBRUARY 2017
AR.ANT-QB005,LOGO 2 ZIPHOOD,ANT,VIRIDIMIE,10,SWEATER,1,CASUAL,2017-02-14 00:00:00.000,2017-05-15 00:00:00.000,1,BLACK,M,,17500,25000,RECEIVE ORDER FEBRUARY 2017
AR.ANT-QH001,BASIC LOGO RED,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-08-04 00:00:00.000,2017-11-02 00:00:00.000,34,RED,M,,84000,120000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH002,PUCK TEE WHITE,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-08-04 00:00:00.000,2017-11-02 00:00:00.000,37,WHITE,M,,84000,120000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH003,PUCK PULLOVER BLACK,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2017-08-04 00:00:00.000,2017-11-02 00:00:00.000,1,BLACK,M,,175000,250000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH004,CROWD SLINGBAG BLACK,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2017-08-04 00:00:00.000,2017-11-02 00:00:00.000,1,BLACK,M,,115500,165000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH005,ANT-BASIC LOGO BLACK,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-08-23 00:00:00.000,2017-11-21 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH006,NUCLASS BLACK,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-08-23 00:00:00.000,2017-11-21 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER AUGUST 2017
AR.ANT-QH007,SUNSTICK BLACK,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-08-23 00:00:00.000,2017-11-21 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER AUGUST 2017
AR.ANT-QI001,MERCURIAL SLINGBAG,ANT,VIRIDIMIE,2,BAG,2,GENERAL,2017-09-07 00:00:00.000,2017-12-06 00:00:00.000,1,BLACK,M,,115500,165000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QI002,MAGE NAVY,ANT,VIRIDIMIE,2,BAG,2,GENERAL,2017-09-07 00:00:00.000,2017-12-06 00:00:00.000,27,NAVY,M,,105000,150000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QI003,MAGE MAROON,ANT,VIRIDIMIE,2,BAG,2,GENERAL,2017-09-07 00:00:00.000,2017-12-06 00:00:00.000,24,MAROON,M,,105000,150000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QI004,MAGE GREY,ANT,VIRIDIMIE,2,BAG,2,GENERAL,2017-09-07 00:00:00.000,2017-12-06 00:00:00.000,21,GREY,M,,105000,150000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QI005,ANTI CLASS TRUCKER BLACK,ANT,VIRIDIMIE,3,HAT,3,TRUCKER,2017-09-07 00:00:00.000,2017-12-06 00:00:00.000,1,BLACK,M,,87500,125000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QI006,MAGE GREEN,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2017-09-27 00:00:00.000,2017-12-26 00:00:00.000,19,GREEN,M,,105000,150000,RECEIVE ORDER SEPTEMBER 2017
AR.ANT-QJ001,MERCURIAL SLINGBAG NAVY,ANT,VIRIDIMIE,2,BAG,2,GENERAL,2017-10-09 00:00:00.000,2018-01-07 00:00:00.000,27,NAVY,M,,115500,165000,RECEIVE ORDER OCTOBER 2017
AR.ANT-QJ002,5PANEL BASIC LOGO BLACK,ANT,VIRIDIMIE,3,HAT,1,CASUAL,2017-10-09 00:00:00.000,2018-01-07 00:00:00.000,1,BLACK,M,,91000,130000,RECEIVE ORDER OCTOBER 2017
AR.ANT-QJ003,LOGO BLACK HOODIE,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2017-10-26 00:00:00.000,2018-01-24 00:00:00.000,1,BLACK,M,,192500,275000,RECEIVE ORDER OCTOBER 2017
AR.ANT-QJ004,LOGO HOODIE MISTY,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2017-10-26 00:00:00.000,2018-01-24 00:00:00.000,25,MISTY,M,,192500,275000,RECEIVE ORDER OCTOBER 2017
AR.ANT-QJ005,KEY CHAIN BLACK,ANT,VIRIDIMIE,1,ACCESSORIES,4,GENERAL,2017-10-26 00:00:00.000,2018-01-24 00:00:00.000,1,BLACK,M,,28000,40000,RECEIVE ORDER OCTOBER 2017
AR.ANT-QK001,SB KALENG BLACK,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2017-11-09 00:00:00.000,2018-02-07 00:00:00.000,1,BLACK,M,,115500,165000,RECEIVE ORDER NOVEMBER 2017
AR.ANT-QL001,TRUCKER ANTI CLASS KALENG,ANT,VIRIDIMIE,3,HAT,3,TRUCKER,2017-12-16 00:00:00.000,2018-03-16 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL002,ZIPER LOGO BLACK ON BLACK,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-12-17 00:00:00.000,2018-03-17 00:00:00.000,1,BLACK,M,,192500,275000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL003,ZIPER LOGO KECIL,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2017-12-17 00:00:00.000,2018-03-17 00:00:00.000,1,BLACK,M,,192500,275000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL004,TS LOGO RED,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-12-17 00:00:00.000,2018-03-17 00:00:00.000,34,RED,M,,84000,120000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL005,TS FUCK PULLOVVER,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-12-17 00:00:00.000,2018-03-17 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL006,ANTI CLASS STICK BLACK,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2017-12-28 00:00:00.000,2018-03-28 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL007,WAISTBAG CAMO CLASS,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2017-12-28 00:00:00.000,2018-03-28 00:00:00.000,8,CAMO,M,,105000,150000,RECEIVE ORDER DECEMBER 2017
AR.ANT-QL008,WAISTBAG BLACK CLASS,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2017-12-28 00:00:00.000,2018-03-28 00:00:00.000,1,BLACK,M,,105000,150000,RECEIVE ORDER DECEMBER 2017
AR.ANT-RA001,TRUCKER LOGO BLACK,ANT,VIRIDIMIE,3,HAT,3,TRUCKER,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RA002,ANT-SNAPBACK LOGO BLACK,ANT,VIRIDIMIE,3,HAT,2,GENERAL,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,1,BLACK,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RA003,TS- ANTI CLASS KALENG WHITE,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,37,WHITE,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RA004,TS- ANTI CLASS CLASD,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,0,NA,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RA005,TS- ANTI CLASS KORAN,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,0,NA,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RA006,TS- ANTI CLASS BERCAK,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-01-23 00:00:00.000,2018-04-23 00:00:00.000,0,NA,M,,84000,120000,RECEIVE ORDER JANUARY 2018
AR.ANT-RB001,ANTI CLASS LOGO - BLACK,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-02-08 00:00:00.000,2018-05-09 00:00:00.000,1,BLACK,M,,105000,150000,RECEIVE ORDER FEBRUARY 2018
AR.ANT-RE001,SLINGBAG ARMY COKLAT,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,0,NA,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE002,SLING BAG ARMY GREEN,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,20,GREEN ARMY,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE003,SLEMPANG SMALL - ABU,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,21,GREY,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE004,SLEMPANG SMALL - RED,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,34,RED,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE005,SLEMPANG SMALL - MAROON,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,24,MAROON,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE006,SLEMPANG SMALL - NAVY,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,27,NAVY,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE007,WAISTBAG HIJAU,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,19,GREEN,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE008,WAISTBAG HITAM,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,1,BLACK,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE009,WAISTBAG COKLAT,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,7,BROWN,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE010,WAISTBAG GREY,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,21,GREY,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE011,WAISTBAG MAROON,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,24,MAROON,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE012,WAISTBAG MERAH,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-05-10 00:00:00.000,2018-08-08 00:00:00.000,34,RED,M,,97500,150000,RECEIVE ORDER MAY 2018
AR.ANT-RE013,HOODIE BASSBALL BLACK,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2018-05-12 00:00:00.000,2018-08-10 00:00:00.000,1,BLACK,M,,178750,275000,RECEIVE ORDER MAY 2018
AR.ANT-RE014,HOODIE CAMO BLACK,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2018-05-12 00:00:00.000,2018-08-10 00:00:00.000,1,BLACK,M,,178750,275000,RECEIVE ORDER MAY 2018
AR.ANT-RG001,SLINGBAG HITAM,ANT,VIRIDIMIE,2,BAG,5,SLING BAG,2018-07-24 00:00:00.000,2018-10-22 00:00:00.000,1,BLACK,M,,97500,150000,RECEIVE ORDER JULY 2018
AR.ANT-RG002,ZIPPER ANTI CLASS FONT JAJARAN,ANT,VIRIDIMIE,10,SWEATER,4,ZIP HOOD,2018-07-24 00:00:00.000,2018-10-22 00:00:00.000,1,BLACK,M,,185250,285000,RECEIVE ORDER JULY 2018
AR.ANT-RG003,HOODIE BLACK ON BLACK,ANT,VIRIDIMIE,10,SWEATER,3,HOODIE,2018-07-24 00:00:00.000,2018-10-22 00:00:00.000,1,BLACK,M,,178750,275000,RECEIVE ORDER JULY 2018
AR.ANT-RH001,WAISTBAG CAMO BLACK,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-08-17 00:00:00.000,2018-11-15 00:00:00.000,1,BLACK,M,,97500,150000,RECEIVE ORDER AUGUST 2018
AR.ANT-RH002,WAISTBAG CAMO GRAY,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-08-17 00:00:00.000,2018-11-15 00:00:00.000,18,GRAY,M,,97500,150000,RECEIVE ORDER AUGUST 2018
AR.ANT-RH003,WAISTBAG CAMO BROWN,ANT,VIRIDIMIE,2,BAG,8,WAISTBAG,2018-08-17 00:00:00.000,2018-11-15 00:00:00.000,7,BROWN,M,,97500,150000,RECEIVE ORDER AUGUST 2018
AR.ANT-RI001,TS DADA KIRI,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,0,NA,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI002,TS CLASS,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,0,NA,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI003,TS WHITE CAMO,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,0,NA,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI004,TS OVER KILL,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,0,NA,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI005,TS LOGO,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,0,NA,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI006,TS BLACK CAMO COKLAT,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,1,BLACK,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI007,TS WHITE CAMO GREEN,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,37,WHITE,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI008,TS LOGO DEPAN BELAKANG,ANT,VIRIDIMIE,11,T-SHIRT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,1,BLACK,M,,78000,120000,RECEIVE ORDER SEPTEMBER 2018
AR.ANT-RI009,SNAPBACK TRUCKER STRIPE BLACK,ANT,VIRIDIMIE,3,HAT,1,CASUAL,2018-09-14 00:00:00.000,2018-12-13 00:00:00.000,1,BLACK,M,,81250,125000,RECEIVE ORDER SEPTEMBER 2018
