noTrans,ArticleCode,Barcode,sizes,qty,basePrice,salePrice,DiscountType,discountPersen,discountRupiah,DiscExpenses,consignment,consignmentRp,subTotal,payment
01SCS19E240111,AR.PUB-RH021,20ARRH0288,41,1,146250,225000,2,0,45000,1,0,45000,180000,135000
01SCS19E240112,AR.FHL-SC008,20ARSC0351,ALL,1,110500,170000,2,0,34000,1,0,34000,136000,102000
01SCS19E240113,AR.TUC-SE025,20ARSE0660,30,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240114,DKS.AR-SE0011,00ARSE0170,28,1,417272,696000,0,0,0,0,0,104400,696000,591600
01SCS19E240115,AR.SMD-SD006,20ARSD0297,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240116,AR.PUB-SB025,20ARSB0134,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240116,AR.SMD-SA002,20ARSA0226,XL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240117,AR.PUB-SE002,20ARSE0006,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240118,AR.MPR-SE005,20ARSE0153,S,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E240119,ESH.AR-SE0038,00ARSE0333,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240120,BSC.AR-SC0007,00ARSC0042,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240120,ESH.AR-SC0017,00ARSC0140,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240121,AR.SMD-QE001,20ARQE0003,L,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E240121,AR.TUC-RC010,20ARRC0093,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240122,AR.CPT-SC006,20ARSC0263,XL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240123,AR.PUB-SD015,20ARSD0125,S,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240123,ESH.AR-RH0015,00ARRH0087,S,1,43000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240124,ESH.AR-SE0029,00ARSE0265,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240125,AR.STY-RE007,20ARRE0120,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240125,AR.STY-RL001,20ARRL0392,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240126,AR.SMD-RL001,20ARRL0265,ALL,1,22750,35000,2,0,7000,1,0,7000,28000,21000
01SCS19E240126,DKS.AR-SE0008,00ARSE0157,30,1,41727,696000,0,0,0,0,0,104400,696000,591600
01SCS19E240127,AR.TUC-SB001,20ARSB0025,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240127,AR.YD-RL001,20ARRL0017,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E240128,BE.RAK-SC017,00BESC0059,M,1,201500,310000,2,0,62000,1,0,62000,248000,186000
01SCS19E240128,ESH.AR-SE0004,00ARSE0014,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240129,ESH.AR-SE0005,00ARSE0018,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240130,AR.HMR-SD004,20ARSD0538,M,1,273000,420000,2,0,84000,1,0,84000,336000,252000
01SCS19E240131,BSC.AR-SE0028,00ARSE0280,M,1,130000,375000,0,0,0,0,0,75000,375000,300000
01SCS19E240132,AR.ESB-SE004,20ARSE0251,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240132,AR.MKV-SB012,20ARSB0544,M,1,172250,265000,0,0,0,0,0,92750,265000,172250
01SCS19E240132,BSC.AR-RK0007,00ARRK0074,M,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E240133,AR.HLW-SE006,20ARSE0539,L,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E240134,AR.TUC-SE015,20ARSE0421,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240135,AR.PUB-SD031,20ARSD0214,30,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E240136,AR.ESB-SC005,20ARSC0426,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240136,AR.MKV-QA010,20ARQA0048,34,1,97500,150000,2,0,75000,1,0,18750,75000,56250
01SCS19E240136,ESH.AR-SE0009,00ARSE0033,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240137,AR.MKV-SA006,20ARSA0197,32,1,243750,375000,0,0,0,0,0,131250,375000,243750
01SCS19E240138,AR.CPT-SC007,20ARSC0265,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240138,AR.PUB-SB001,20ARSB0005,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240139,AR.STY-RJ009,20ARRJ0112,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240140,AR.STY-RL001,20ARRL0392,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240140,AR.STY-SE007,20ARSE0125,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E240141,AR.CPT-SC003,20ARSC0250,32,1,227500,350000,2,0,70000,1,0,70000,280000,210000
01SCS19E240142,ESH.AR-SA0013,00ARSA0097,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240143,AR.STY-RE007,20ARRE0120,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240144,ESH.AR-SB0028,00ARSB0173,L,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240145,BSC.AR-SD0045,00ARSD0239,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240146,AR.PCT-SE016,20ARSE0681,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240146,BE.RAK-SB035,00BESB0107,XL,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240147,AR.TUC-SE014,20ARSE0416,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240147,BSC.AR-RL0019,00ARRL0115,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240148,AR.YD-RL009,20ARRL0025,ALL,1,55250,85000,2,0,25500,1,0,14875,59500,44625
01SCS19E240148,BSC.AR-SC0029,00ARSC0201,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240149,ESH.AR-RH0018,00ARRH0101,L,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240150,ESH.AR-SE0009,00ARSE0034,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240151,BSC.AR-RK0007,00ARRK0073,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E240152,AR.ASH-RE009,20ARRE1374,32,1,273000,420000,2,0,210000,1,0,52500,210000,157500
01SCS19E240153,AR.SMD-RC001,20ARRC0618,ALL,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E240154,AR.ESB-SC018,20ARSC0466,L,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240154,ESH.AR-SD0044,00ARSD0400,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240155,AR.MKV-SE016,20ARSE0595,S,1,22750,350000,0,0,0,0,0,122500,350000,227500
01SCS19E240155,AR.STY-SE004,20ARSE0122,ALL,2,55250,85000,2,0,17000,1,0,17000,136000,102000
01SCS19E240156,AR.SMD-RE008,20ARRE1125,L,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E240156,BSC.AR-SC0048,00ARSC0305,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240156,BSC.AR-SD0066,00ARSD0356,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240156,ESH.AR-RK0019,00ARRK0197,L,1,192500,275000,0,0,0,0,0,55000,275000,220000
01SCS19E240156,ESH.AR-SB0015,00ARSB0064,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240157,AR.STY-RE007,20ARRE0120,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240158,ESH.AR-SE0017,00ARSE0114,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240159,AR.PUB-SB029,20ARSB0449,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240160,AR.MKV-SA006,20ARSA0196,30,1,243750,375000,0,0,0,0,0,131250,375000,243750
01SCS19E240160,AR.MPR-SE037,20ARSE0313,ALL,1,130000,200000,2,0,40000,1,0,40000,160000,120000
01SCS19E240161,BSC.AR-SD0004,00ARSD0014,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240161,ESH.AR-SD0011,00ARSD0074,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240162,DKS.AR-SE0004,00ARSE0140,30,1,417272,696000,0,0,0,0,0,104400,696000,591600
01SCS19E240163,AR.TUC-SE009,20ARSE0398,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240164,AR.MKV-SE017,20ARSE0599,S,1,97500,150000,0,0,0,0,0,52500,150000,97500
01SCS19E240164,AR.PUB-SE010,20ARSE0039,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240164,ESH.AR-RJ0026,00ARRJ0228,M,1,220500,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240165,AR.PUB-RI017,20ARRI0262,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240165,BSC.AR-SC0043,00ARSC0288,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240165,ESH.AR-SE0005,00ARSE0017,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240166,BSC.AR-SD0064,00ARSD0340,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240167,AR.STY-RL001,20ARRL0392,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E240167,AR.STY-SA012,20ARSA0071,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E240168,AR.TUC-SE014,20ARSE0416,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240168,BSC.AR-SD0055,00ARSD0288,NON,1,50000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E240169,AR.PUB-SD032,20ARSD0241,XL,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240169,AR.RDC-RK007,20ARRK0479,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240170,AR.MPR-SE005,20ARSE0154,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E240170,ESH.AR-SE0017,00ARSE0114,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240171,BE.RAK-RX597,00BERX2528,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240172,AR.PUB-SE024,20ARSE0092,M,1,159250,245000,2,0,49000,1,0,49000,196000,147000
01SCS19E240173,AR.VCS-RI005,20ARRI0287,M,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E240174,AR.ESB-SC004,20ARSC0423,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240175,AR.TUC-SE014,20ARSE0417,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240176,AR.MKV-SE001,20ARSE0470,30,1,214500,330000,0,0,0,0,0,115500,330000,214500
01SCS19E240177,BSC.AR-RH0017,00ARRH0076,L,1,120000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240178,AR.SMD-SD005,20ARSD0292,S,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240179,AR.ESB-QJ014,20ARQJ0095,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E240179,AR.PUB-SE010,20ARSE0039,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240179,AR.TUC-SD012,20ARSD0467,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240180,AR.MKV-SE003,20ARSE0480,30,1,224250,345000,0,0,0,0,0,120750,345000,224250
01SCS19E240180,AR.TUC-SE024,20ARSE0657,32,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240181,AR.YD-RL013,20ARRL0032,XL,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240182,DKS.AR-SE0005,00ARSE0143,30,1,417272,696000,0,0,0,0,0,104400,696000,591600
01SCS19E240183,BE.RAK-RX355,00BERX1305,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240184,BE.RAK-SD016,00BESD0076,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240185,AR.HMR-SB020,20ARSB0394,36,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240186,AR.MKV-SA006,20ARSA0195,28,1,243750,375000,0,0,0,0,0,131250,375000,243750
01SCS19E240187,BSC.AR-SA0013,00ARSA0039,NON,1,47500,140000,0,0,0,0,0,28000,140000,112000
01SCS19E240188,ESH.AR-SD0021,00ARSD0166,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240189,ESH.AR-SA0016,00ARSA0115,NON,1,55000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E240190,AR.PUB-RJ038,20ARRJ0501,S,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240190,AR.TUC-SB019,20ARSB0481,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240191,ESH.AR-RH0018,00ARRH0101,L,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240191,ESH.AR-SA0012,00ARSA0094,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240192,BE.RAK-SA027,00BESA0111,S,1,104000,160000,2,0,32000,1,0,32000,128000,96000
01SCS19E240193,ESH.AR-SE0038,00ARSE0332,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240194,AR.BPH-RH010,20ARRH0363,M,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E240195,AR.SMD-RI001,20ARRI0220,M,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E240196,AR.CPT-SE006,20ARSE0373,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240197,AR.CPT-RE013,20ARRE0718,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240197,AR.PCT-SE018,20ARSE0684,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240198,BSC.AR-SB0011,00ARSB0096,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240199,AR.MKV-PL032,20ARPL0506,32,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E240199,ESH.AR-RI0018,00ARRI0146,NON,1,39000,140000,0,0,0,0,0,28000,140000,112000
01SCS19E240200,AR.CPT-SC007,20ARSC0265,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240201,ESH.AR-SE0004,00ARSE0014,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240201,ESH.AR-SE0011,00ARSE0041,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240202,AR.MPR-SE030,20ARSE0292,M,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E240202,AR.TUC-SE008,20ARSE0391,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240203,BSC.AR-SC0038,00ARSC0249,S,1,190000,475000,0,0,0,0,0,95000,475000,380000
01SCS19E240203,ESH.AR-SD0008,00ARSD0061,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240204,BSC.AR-SC0022,00ARSC0169,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240205,AR.MKV-RL005,20ARRL0253,34,1,227500,350000,0,0,0,0,0,122500,350000,227500
01SCS19E240205,AR.PUB-RJ042,20ARRJ0519,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240205,AR.TUC-RL019,20ARRL0343,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240206,BSC.AR-RH0030,00ARRH0184,XL,1,37000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E240207,AR.MPR-SE020,20ARSE0204,ALL,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E240207,BE.RAK-SC052,00BESC0201,M,1,110500,170000,2,0,34000,1,0,34000,136000,102000
01SCS19E240208,AR.ESB-SE004,20ARSE0252,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240208,ESH.AR-SE0027,00ARSE0256,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240209,ESH.AR-SE0009,00ARSE0034,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240210,AR.ESB-SE012,20ARSE0283,M,1,198250,305000,2,0,61000,1,0,61000,244000,183000
01SCS19E240210,AR.MKV-SE017,20ARSE0600,M,1,97500,150000,0,0,0,0,0,52500,150000,97500
01SCS19E240210,BSC.AR-SD0039,00ARSD0212,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240210,ESH.AR-SD0005,00ARSD0050,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240211,BSC.AR-SD0061,00ARSD0336,NON,1,45000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E240212,AR.TUC-SE025,20ARSE0659,28,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240213,AR.YD-SC001,20ARSC0020,XL,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240214,AR.PUB-SD034,20ARSD0343,XL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240214,AR.SMD-SD006,20ARSD0298,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240215,AR.TUC-SE023,20ARSE0652,30,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240216,AR.VCS-RI005,20ARRI0288,L,1,243750,375000,2,0,112500,1,0,65625,262500,196875
01SCS19E240217,AR.CPT-RE013,20ARRE0718,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240218,AR.MDG-RJ001,20ARRJ0546,S,1,94250,145000,2,0,43500,1,0,25375,101500,76125
01SCS19E240218,AR.STY-SE009,20ARSE0127,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E240218,AR.YD-SC001,20ARSC0018,M,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240218,ESH.AR-SD0010,00ARSD0070,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240219,ESH.AR-SE0030,00ARSE0267,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240220,BSC.AR-SC0031,00ARSC0207,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240221,ESH.AR-RJ0013,00ARRJ0176,M,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240222,AR.PCT-SE011,20ARSE0670,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E240223,ESH.AR-SD0028,00ARSD0274,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240224,AR.FHL-SC005,20ARSC0343,M,1,110500,170000,2,0,34000,1,0,34000,136000,102000
01SCS19E240225,AR.TUC-SE015,20ARSE0420,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240225,AR.TUC-SE020,20ARSE0640,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240226,ESH.AR-SD0011,00ARSD0074,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240227,AR.YD-RL017,20ARRL0047,M,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E240228,AR.MKV-RB004,20ARRB0036,L,1,263250,405000,0,0,0,0,0,141750,405000,263250
01SCS19E240229,AR.PUB-SB029,20ARSB0448,S,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240230,AR.YRX-RH001,20ARRH0718,ALL,1,172250,265000,2,0,53000,1,0,53000,212000,159000
01SCS19E240231,ESH.AR-SD0041,00ARSD0370,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240232,BSC.AR-RL0018,00ARRL0109,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240233,AR.FHL-SC006,20ARSC0348,L,1,110500,170000,2,0,34000,1,0,34000,136000,102000
01SCS19E240233,AR.PUB-SC015,20ARSC0361,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240233,AR.TUC-SA002,20ARSA0007,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240233,BE.RAK-SB012,00BESB0059,XL,1,201500,310000,2,0,62000,1,0,62000,248000,186000
01SCS19E240233,ESH.AR-SD0010,00ARSD0070,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240233,ESH.AR-SE0010,00ARSE0038,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240234,AR.MPR-SE022,20ARSE0207,M,1,243750,375000,2,0,75000,1,0,75000,300000,225000
01SCS19E240235,ESH.AR-SC0028,00ARSC0265,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240236,ESH.AR-SC0007,00ARSC0061,M,1,125000,350000,0,0,0,0,0,70000,350000,280000
01SCS19E240237,BSC.AR-RJ0020,00ARRJ0115,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240238,AR.VLD-RK019,20ARRK0353,S,1,91000,140000,2,0,42000,1,0,24500,98000,73500
01SCS19E240238,BSC.AR-RL0020,00ARRL0118,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240238,BSC.AR-SC0043,00ARSC0289,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240238,BSC.AR-SD0004,00ARSD0014,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240239,AR.MKV-RJ005,20ARRJ0161,M,1,91000,140000,0,0,0,0,0,49000,140000,91000
01SCS19E240240,BSC.AR-SD0003,00ARSD0009,S,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240240,ESH.AR-SE0036,00ARSE0325,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240241,AR.MPR-SE035,20ARSE0311,ALL,1,136500,210000,2,0,42000,1,0,42000,168000,126000
01SCS19E240241,AR.TUC-SA002,20ARSA0005,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240242,AR.TUC-RL013,20ARRL0337,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240243,BSC.AR-SE0031,00ARSE0291,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E240243,ESH.AR-SD0032,00ARSD0303,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240244,BSC.AR-SD0027,00ARSD0156,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240245,AR.ESB-RH013,20ARRH0482,M,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E240246,ESH.AR-SD0026,00ARSD0268,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240247,AR.YD-SD002,20ARSD0266,L,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E240248,AR.MKV-SB008,20ARSB0333,L,1,292500,450000,0,0,0,0,0,157500,450000,292500
01SCS19E240248,AR.TUC-SB017,20ARSB0475,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240249,AR.MPR-SE030,20ARSE0294,XL,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E240250,AR.ESB-SC003,20ARSC0420,L,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E240251,AR.TUC-SE006,20ARSE0385,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240252,BSC.AR-SB0010,00ARSB0092,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240253,AR.ESB-RK002,20ARRK0228,M,1,198250,305000,2,0,61000,1,0,61000,244000,183000
01SCS19E240254,AR.STY-SE001,20ARSE0119,ALL,1,83850,129000,2,0,25800,1,0,25800,103200,77400
01SCS19E240254,ESH.AR-SC0018,00ARSC0144,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240255,BSC.AR-SA0008,00ARSA0034,NON,1,47500,140000,0,0,0,0,0,28000,140000,112000
01SCS19E240256,AR.CPT-QL011,20ARQL0167,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240257,ESH.AR-SD0026,00ARSD0268,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240258,AR.TUC-SE023,20ARSE0652,30,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240259,BSC.AR-SC0021,00ARSC0148,NON,1,73000,220000,0,0,0,0,0,44000,220000,176000
01SCS19E240260,ESH.AR-RH0016,00ARRH0092,M,1,43000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240261,AR.SMD-SD012,20ARSD0565,S,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240262,ESH.AR-SD0038,00ARSD0345,L,1,122500,350000,0,0,0,0,0,70000,350000,280000
01SCS19E240263,AR.PCT-SE017,20ARSE0683,L,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240263,ESH.AR-SE0011,00ARSE0043,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240264,AR.PUB-SC013,20ARSC0353,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240264,AR.TUC-SE015,20ARSE0420,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240265,ESH.AR-SD0040,00ARSD0367,M,1,122500,350000,0,0,0,0,0,70000,350000,280000
01SCS19E240266,BE.RAK-SA005,00BESA0019,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240267,ESH.AR-SC0008,00ARSC0069,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240267,ESH.AR-SE0017,00ARSE0114,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240268,AR.CPT-RE010,20ARRE0707,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240268,AR.TUC-SE007,20ARSE0388,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240269,AR.HMR-SB032,20ARSB0446,32,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240270,AR.MPR-SE030,20ARSE0293,L,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E240271,AR.TUC-SE017,20ARSE0428,L,1,146250,225000,2,0,45000,1,0,45000,180000,135000
01SCS19E240272,BE.RAK-SA007,00BESA0030,XL,1,243750,375000,2,0,75000,1,0,75000,300000,225000
01SCS19E240273,AR.ESB-RL012,20ARRL0463,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E240273,AR.TUC-SE011,20ARSE0405,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240274,ESH.AR-SA0007,00ARSA0075,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240274,ESH.AR-SD0032,00ARSD0303,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240275,ESH.AR-SC0010,00ARSC0083,XL,1,44500,135000,0,0,0,0,0,27000,135000,108000
